trial_id,phase_id,phase_label,ramp_configuration,ramps_up,ramps_down,turns_per_block,speed_factor,headway_arrival_min,corner_delay_per_turn_min,service_time_min,arrival_rate_blocks_per_min,service_rate_blocks_per_min,utilization,per_ramp_capacity_blocks_per_hour,total_capacity_blocks_per_hour,mean_corner_queue_length,waiting_probability,blocking_probability,mc_settings
8553,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9040890622617868,3.2831879487243247,4.132842760954642,8.557185634866952,0.304582014681355,0.11686085153107095,2.606364840670126,7.011651091864257,21.03495327559277,26.063648406701258,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8554,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1425118372581398,4.3232272686672895,2.129855464782061,5.630913282790679,0.23130868165259966,0.1775910851009235,1.302479127942424,10.65546510605541,31.966395318166228,13.02479127942424,1.0,0.176239563971212,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8555,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0590950593972033,3.66113452747999,9.964919636903135,13.741728870888844,0.27313937592135246,0.07277104718012951,3.7534072478750105,4.366262830807771,13.098788492423314,37.5340724787501,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8556,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1355557292113234,3.9760360512003903,3.024173115673503,6.5466774693595315,0.2515067738629014,0.15274923878262037,1.6465337298395593,9.164954326957222,27.494862980871666,16.465337298395593,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8557,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9567431146060246,4.43212093332947,2.14797186390528,6.3288224380399605,0.2256256124421195,0.15800727699191075,1.427944438620194,9.480436619514645,28.441309858543935,14.27944438620194,1.0,0.23897221931009704,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8558,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7837586171712957,4.847082239576054,6.438236028328357,11.541848176717373,0.20630968293359597,0.0866412367143449,2.381195037806264,5.198474202860694,15.59542260858208,23.81195037806264,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8559,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1960637071188518,4.721231786992794,3.637462728102722,6.98176619303724,0.21180913056525735,0.14323023320335157,1.4788018271571246,8.593813992201094,25.781441976603283,14.788018271571245,1.0,0.2644009135785623,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8560,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9246083927418034,4.800189521108164,3.005933546143239,7.332089388335555,0.2083251079155603,0.13638677149665906,1.527458313071539,8.183206289799545,24.549618869398635,15.274583130715389,1.0,0.28872915653576947,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8561,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7916920095383503,3.0992346431325286,3.1357031724265187,8.188173011464645,0.3226603065424105,0.12212736572613367,2.641998413901475,7.32764194356802,21.982925830704062,26.419984139014748,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8562,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0434439484912272,3.8419610553212307,4.386156334418281,8.219615722230937,0.26028374197467985,0.12166018872334627,2.139432337776179,7.299611323400777,21.898833970202332,21.39432337776179,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8563,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1219809059428576,4.602608988433847,3.0584151847515315,6.62353824416634,0.21726807610921456,0.15097670808811994,1.4390834113458257,9.058602485287196,27.175807455861587,14.390834113458258,1.0,0.2445417056729129,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8564,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9890018464330852,4.622973177033206,1.5310800112123626,5.575561843502487,0.21631101062146985,0.17935412216176128,1.2060554171505284,10.761247329705677,32.28374198911703,12.060554171505284,1.0,0.12802770857526424,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8565,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0569309172255221,3.8394469846228416,2.7824065164467617,6.566949039339487,0.26045417582403013,0.1522777158783284,1.7103892997195727,9.136662952699703,27.409988858099112,17.103892997195725,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8566,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9586290757190928,3.5708254816230243,3.8361548559336804,8.008780224092366,0.2800472902264259,0.12486295940444912,2.242837199776055,7.491777564266948,22.475332692800844,22.428371997760546,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8567,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.156840556620858,4.0975320258255294,2.7535592944325473,6.211252731187598,0.2440493432869582,0.1609981179768866,1.515852150035659,9.659887078613195,28.979661235839586,15.158521500356589,1.0,0.2829260750178295,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8568,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.141858049535506,4.493128673659923,1.9834109953431376,5.486473395811525,0.22256206590795005,0.18226644473723658,1.221080853520819,10.935986684234194,32.80796005270258,12.210808535208193,1.0,0.13554042676040956,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8569,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1099855690470526,4.383149305205333,2.7645922382098354,6.368242692363117,0.22814646053978166,0.15702919130252582,1.452892030120975,9.421751478151549,28.265254434454647,14.528920301209748,1.0,0.25144601506048747,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8570,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7599393598163162,3.501252016161204,3.7890225057891436,9.052600379906407,0.2856121168611012,0.11046549698798687,2.585532357602678,6.627929819279212,19.883789457837636,25.85532357602678,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8571,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0081775496007772,3.0005569569933632,4.376361726445818,8.343916847648366,0.33327146070975644,0.11984779070297641,2.780789355856517,7.190867442178584,21.57260232653575,27.807893558565173,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8572,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1426731268065948,4.77248384511168,1.8991519004652644,5.399715540374009,0.20953449659641527,0.18519494083029703,1.1314266775161084,11.111696449817822,33.33508934945347,11.314266775161085,1.0,0.09071333875805421,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8573,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.8724364003594782,3.8907320878452545,1.8543351779369395,6.439196605488383,0.25702103805194537,0.15529887674926096,1.6550089957631873,9.317932604955658,27.953797814866974,16.550089957631872,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8574,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.879600608607096,4.664943841466369,2.742865152473767,7.290383606712057,0.21436485282225007,0.13716699339103738,1.5628020088705747,8.230019603462242,24.690058810386727,15.628020088705746,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8575,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.202123956277869,4.742707490382765,2.1970518656522118,5.524495744555667,0.21085002649389495,0.18101199570757015,1.1648400741049723,10.86071974245421,32.58215922736263,11.648400741049723,1.0,0.10742003705248615,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8576,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1708578455150733,4.877593267282226,2.2870331701925384,5.7033317544500965,0.20501914473020333,0.17533610932236887,1.169292198409969,10.520166559342133,31.5604996780264,11.692921984099689,1.0,0.10964609920498447,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8577,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.2440669568681868,3.705611912538793,2.548633923881966,5.76389494975922,0.2698609632099544,0.17349379347064156,1.5554502429830148,10.409627608238493,31.228882824715477,15.554502429830148,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8578,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9987108069650765,4.3194748551077975,3.661041913402373,7.6662053421985075,0.23150962409643286,0.13044263170143847,1.7748003170184419,7.826557902086308,23.479673706258925,17.74800317018442,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8579,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.8121179806977756,4.192621041678929,2.0839753167558865,7.009368049180283,0.23851428260722354,0.1426662136991003,1.6718343917802292,8.559972821946017,25.67991846583805,16.71834391780229,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8580,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7541266987280297,3.3282752702438723,1.8615939016450214,7.1657424044718265,0.30045591749588885,0.13955288141197258,2.152989708674779,8.373172884718356,25.119518654155065,21.52989708674779,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8581,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1030665826918675,3.8739092670747857,2.161818283319874,5.78807263891698,0.25813717644324347,0.1727690826262872,1.4941167280584224,10.366144957577232,31.098434872731694,14.941167280584223,1.0,0.27205836402921124,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8582,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1583362718227583,3.861181873640856,1.6489097029276474,5.102138352761429,0.25898805928482765,0.19599625311194674,1.3213929101843698,11.759775186716805,35.27932556015041,13.213929101843698,1.0,0.1856964550921849,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8583,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9641431703426785,3.3816988091908,2.8520103696412047,7.000771801595661,0.295709362786004,0.1428413935406484,2.0701937684600784,8.570483612438904,25.71145083731671,20.701937684600782,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8584,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9628984752907959,3.74986313145818,2.9089995941275637,7.063123941236949,0.2666763998959978,0.14158041233874658,1.8835684646683004,8.494824740324795,25.484474220974384,18.835684646683003,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8585,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1701353209099143,3.872539620892168,3.9873137426102154,7.405721792107894,0.25822847482438843,0.13503072733108565,1.9123682433497582,8.10184363986514,24.30553091959542,19.12368243349758,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8586,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.8430241539574989,4.599521330778754,1.933069070856346,6.677891602004914,0.21741392812079602,0.14974786348729716,1.4518666447567639,8.984871809237829,26.954615427713485,14.518666447567638,1.0,0.25093332237838195,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8587,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7817207619939518,4.716501371809492,2.923000289112672,8.039916961246485,0.2120215645387057,0.12437939406838885,1.704635772884756,7.462763644103331,22.388290932309992,17.04635772884756,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8588,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.2328473608702883,4.43422478485169,3.148271476465737,6.392793164192213,0.22551856266200693,0.1564261464927841,1.4416935257841312,9.385568789567046,28.156706368701137,14.416935257841313,1.0,0.24584676289206564,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8589,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0211977791883542,4.610229562630174,1.6287697555715341,5.5457387125342015,0.21690893835436076,0.1803186287409917,1.2029202965264731,10.819117724459502,32.45735317337851,12.029202965264732,1.0,0.1264601482632366,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8590,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.13618789717432,3.1969446287992946,3.0231852861855093,6.543729740098398,0.3127986612566321,0.15281804715623282,2.0468699023279875,9.16908282937397,27.50724848812191,20.46869902327988,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8591,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.2273715041561921,4.114030967705263,3.062786560507107,6.321783519826256,0.24307060589720916,0.15818320840373912,1.5366397505151594,9.490992504224348,28.472977512673044,15.366397505151596,1.0,0.29331987525757974,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8592,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1552099930753887,3.5176307299529457,2.677363127320575,6.13993705238786,0.2842822560892788,0.1628681192441694,1.7454751574989773,9.772087154650166,29.316261463950497,17.45475157498977,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8593,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9838043955270632,3.837286521746066,1.7880922825517132,5.8539411628639835,0.26060081631459037,0.1708250855583864,1.5255418456999366,10.249505133503185,30.748515400509554,15.255418456999365,1.0,0.2877709228499683,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8594,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0740595570216525,4.406095611258895,2.7263852887212052,6.450573555423963,0.22695830690661825,0.15502497435428053,1.4640112527156275,9.301498461256832,27.904495383770495,14.640112527156273,1.0,0.25700562635781377,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8595,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.066122874849243,4.893840744986968,1.411914550674755,5.163827293908621,0.20433848425173118,0.19365481126365802,1.0551686421750064,11.619288675819481,34.85786602745844,10.551686421750064,1.0,0.052584321087503216,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8596,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.2127648089923468,3.7136730633831725,3.1375471877023196,6.435795925084047,0.269275184684404,0.1553809368165975,1.7330001363181413,9.32285620899585,27.968568626987548,17.330001363181413,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8597,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.8205392789108006,4.15496523411861,3.6298521319677985,8.504694936945613,0.24067590067624944,0.11758211286989928,2.0468751139261236,7.054926772193957,21.16478031658187,20.46875113926124,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8598,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0978567435322732,3.21419411685401,2.5934324242945883,6.236895037759342,0.3111199770904877,0.1603361919586286,1.9404226412634629,9.620171517517717,28.86051455255315,19.404226412634628,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8599,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1814112784851707,4.365087191294115,4.3816209513067035,7.76740206990994,0.22909049835119802,0.12874317448737332,1.779438011089795,7.7245904692424,23.173771407727198,17.794380110897947,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8600,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9295411587318005,3.4761255845311614,2.193765949464618,6.496964320430045,0.28767660306923976,0.15391803782197902,1.8690246259633674,9.235082269318742,27.705246807956225,18.69024625963367,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8601,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.104148700850413,3.93805893057994,2.1701934360050026,5.792893890136958,0.2539322081329886,0.17262529211912728,1.4710023370025762,10.357517527147637,31.072552581442913,14.710023370025763,1.0,0.2605011685012881,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8602,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.8749231128336492,3.651617332275689,2.5399212273202987,7.111751530265476,0.27385125795117193,0.14061233660151098,1.9475621027993728,8.436740196090659,25.310220588271974,19.47562102799373,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8603,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7940163382572449,3.101310006867911,6.183422584646535,11.221102298869345,0.3224443856903956,0.0891178044157713,3.6181814375280115,5.347068264946278,16.041204794838833,36.18181437528011,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8604,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.762702797298374,4.481495557638703,2.5349013481989298,7.779408139269706,0.2231397949944414,0.12854448334598823,1.7358955373747311,7.712669000759293,23.13800700227788,17.35895537374731,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8605,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0149643634612968,4.238753401714923,5.928586802941007,9.86961187140641,0.23591841874911104,0.10132110695225353,2.328423226369655,6.079266417135212,18.237799251405637,23.28423226369655,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8606,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7758339964795339,4.635222017720916,2.76252725514933,7.9182693573910665,0.21573939633892406,0.1262902226313608,1.7082826512125486,7.577413357881648,22.732240073644945,17.08282651212549,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8607,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0462137002009535,4.892628969128636,2.1108774094725753,5.934188076530073,0.2043890935343289,0.16851504992823466,1.2128833218242043,10.11090299569408,30.33270898708224,12.128833218242045,1.0,0.1314416609121022,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8608,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9377622560168279,3.821723586314213,5.546336720536266,9.811810164722552,0.26166204263988396,0.10191799303205099,2.5673782896960793,6.115079581923059,18.345238745769176,25.67378289696079,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8609,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7534342019740501,4.512576646961623,2.9869889220252666,8.296012576008218,0.2216028841689178,0.12053983655858544,1.8384203139450346,7.232390193515126,21.69717058054538,18.384203139450346,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8610,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.8632383199374918,3.6197094264266196,2.526156288894882,7.159870881511258,0.2762652694437965,0.13966732313319685,1.9780236582635007,8.380039387991811,25.140118163975433,19.780236582635006,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8611,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1192037714234708,3.865711364169645,3.7846966537459665,7.358666025661645,0.2586846005288344,0.13589419556652407,1.903573581273388,8.153651733991444,24.46095520197433,19.03573581273388,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8612,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.939397995408758,4.6718210800584785,4.332596541976272,8.590642673168503,0.21404929316931004,0.11640572632864127,1.8388209920618301,6.984343579718476,20.953030739155427,18.3882099206183,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8613,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1127775517101985,4.797012235018919,2.284572341394859,5.879181159529719,0.20846309140090324,0.17009171394201278,1.2255922794215122,10.205502836520767,30.6165085095623,12.255922794215122,1.0,0.1377961397107561,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8614,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1574865489261768,3.751898084354667,3.83911296280451,7.294876663653456,0.26653176006298734,0.13708250956215276,1.9443163166059687,8.224950573729165,24.674851721187494,19.443163166059687,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8615,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1484718191538579,4.6055538320936575,2.5865052469253484,6.069394363827685,0.21712915242278386,0.16476108488843463,1.3178424539375269,9.885665093306079,29.656995279918235,13.178424539375268,1.0,0.18392122696876345,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8616,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0853022118530513,4.531780171220052,1.9861926150096587,5.671801983823508,0.22066383677449622,0.1763108096601557,1.2515615871756944,10.578648579609341,31.735945738828022,12.515615871756944,1.0,0.15078079358784724,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8617,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1232944902727984,3.3729758983913616,2.185919895091039,5.74687388768881,0.2964741018389487,0.1740076465123484,1.7037992742342474,10.440458790740903,31.32137637222271,17.037992742342475,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8618,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0348977690235353,4.251213579597741,1.8578730572824298,5.722989129350253,0.23522694902913396,0.17473386326587917,1.3462012722239598,10.48403179595275,31.45209538785825,13.462012722239598,1.0,0.19810063611197992,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8619,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9823799847160353,3.9922272994156627,2.8866941059251885,6.958438300872556,0.25048673960682766,0.14371040695648685,1.7429965227408404,8.622624417389211,25.867873252167634,17.429965227408402,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8620,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7808551695917988,3.1256570226036597,2.890345178429059,8.012934047362393,0.31993273502765956,0.1247982317200238,2.563599905368904,7.487893903201428,22.463681709604284,25.63599905368904,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8621,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.237552552414083,4.094343538512278,4.176196198760404,7.408382171143746,0.24423939774319972,0.13498223726835823,1.809418799731607,8.098934236101494,24.296802708304483,18.09418799731607,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8622,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1701218793163355,4.959051480159469,3.7945487956004746,7.212996113530357,0.20165146580971627,0.13863864395048953,1.4545112391731834,8.318318637029371,24.954955911088113,14.545112391731832,1.0,0.2522556195865917,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8623,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.085962724140292,4.559800576042867,2.4309136856437545,6.114281365843478,0.21930783667469736,0.16355151818598845,1.3409098191635471,9.813091091159308,29.439273273477923,13.40909819163547,1.0,0.19545490958177358,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8624,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0720473533183608,3.40180015253431,2.617067980865169,6.348246447579912,0.29396200692595337,0.15752381516020403,1.8661432661911452,9.451428909612241,28.354286728836726,18.66143266191145,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8625,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.038404600489828,3.442144707872635,2.2310576009981444,6.083120658223769,0.29051654850909353,0.16438930874206814,1.7672472177915346,9.863358524524088,29.590075573572264,17.672472177915346,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8626,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.7972100420804474,3.6380396368742334,2.9096194357020884,7.927117696965029,0.274873310852432,0.12614925603827723,2.178953086881683,7.5689553622966335,22.7068660868899,21.789530868816836,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8627,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.909702011649745,3.035983011271542,2.591775273145624,6.988819523653545,0.3293826073095107,0.14308568086720747,2.3019955967166172,8.585140852032447,25.755422556097344,23.019955967166172,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8628,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9198090487259318,3.147245787703122,2.84906391432214,7.197792604848263,0.3177381327849217,0.1389314828724606,2.2870131824376045,8.335888972347636,25.007666917042908,22.87013182437605,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8629,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1468515228728176,4.438498204661944,4.671046442592343,8.158856259490138,0.22530143167561886,0.12256619901065544,1.8382019960987126,7.353971940639326,22.061915821917978,18.382019960987126,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8630,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.0524796461111778,4.093299463219889,4.756199052598171,8.556747609313408,0.2443016957311439,0.11686683371513394,2.090427950898677,7.012010022908036,21.03603006872411,20.904279508986775,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8631,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9490734149398949,4.3921120712651085,2.2503068960365473,6.464943969453382,0.2276808933320226,0.15468038156633104,1.4719442183066183,9.280822893979863,27.84246868193959,14.719442183066183,1.0,0.26097210915330915,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8632,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,0.9140443395099779,4.430828809811722,3.6748245450893404,8.050979866115028,0.22569140964904325,0.12420848351749095,1.8170369950395662,7.4525090110494565,22.35752703314837,18.170369950395663,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8633,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1769383652082275,3.1473340232398277,3.5194756386945505,6.918124300548911,0.3177292249936065,0.14454785091396177,2.1980902724228413,8.672871054837707,26.01861316451312,21.980902724228415,1.0,0.3,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
8634,3a,Phase 3a,4 helical edge-ramps,3,1,1.0,1.1428175582511124,4.89174803141639,2.3102942912468203,5.810415523301846,0.20442590124791304,0.17210473089052616,1.1877994299758443,10.326283853431569,30.978851560294707,11.877994299758441,1.0,0.11889971498792218,"±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35)"
