trial_id,phase_id,phase_label,ramp_configuration,ramps_up,ramps_down,turns_per_block,speed_factor,headway_arrival_min,corner_delay_per_turn_min,service_time_min,arrival_rate_blocks_per_min,service_rate_blocks_per_min,utilization,per_ramp_capacity_blocks_per_hour,total_capacity_blocks_per_hour,mean_corner_queue_length,waiting_probability,blocking_probability,mc_settings
5609,2,Phase 2,8 straight edge-ramps,6,2,0,0.7970093274210824,3.6701123333001533,0.0,4.516885657597855,0.27247122408942814,0.22139147983918958,0.995,9.431277041149476,56.587662246896855,122.45677573766797,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5610,2,Phase 2,8 straight edge-ramps,6,2,0,0.8062148181752076,4.508958893344003,0.0,4.465311129046556,0.22178068677365226,0.2239485606042243,0.9903197688579779,9.665984405046064,57.995906430276385,50.656499323323686,0.9903197688579779,0.28063953771595584,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5611,2,Phase 2,8 straight edge-ramps,6,2,0,0.9153815123325704,4.469565854837652,0.0,3.932786440952362,0.22373537665132426,0.2542726423146029,0.8799034556556976,14.34392285680676,86.06353714084057,3.2233653994873217,0.8799034556556976,0.05980691131139526,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5612,2,Phase 2,8 straight edge-ramps,6,2,0,1.113386976771412,4.981785788698604,0.0,3.2333771411977916,0.20073123221567318,0.3092741602142811,0.6490397777706234,18.556449612856866,111.3386976771412,0.6001429883601205,0.6490397777706234,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5613,2,Phase 2,8 straight edge-ramps,6,2,0,1.0384859481992612,4.322339762391079,0.0,3.466585182247689,0.23135617627773186,0.2884683189442392,0.8020158925058697,17.308099136654352,103.84859481992612,1.6244472851212481,0.8020158925058697,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5614,2,Phase 2,8 straight edge-ramps,6,2,0,1.2044778273175734,4.8323062704880595,0.0,2.9888470491958854,0.206940525708649,0.3345771742548815,0.6185135796233407,20.07463045529289,120.44778273175734,0.5014058531896893,0.6185135796233407,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5615,2,Phase 2,8 straight edge-ramps,6,2,0,1.064818693836994,4.733831241210339,0.0,3.380857249066197,0.2112453843505248,0.2957829705102761,0.7141904890132468,17.746978230616566,106.4818693836994,0.8923216950268344,0.7141904890132468,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5616,2,Phase 2,8 straight edge-ramps,6,2,0,1.0478498056778556,4.83746057203903,0.0,3.4356068784792635,0.2067200311213062,0.291069390466071,0.710208760839807,17.46416342796426,104.78498056778555,0.8702755912072103,0.710208760839807,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5617,2,Phase 2,8 straight edge-ramps,6,2,0,1.0351856174986367,4.146333920307503,0.0,3.477637188100463,0.24117690934208147,0.28755156041628793,0.8387257888391565,17.253093624977275,103.51856174986365,2.1809467980044346,0.8387257888391565,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5618,2,Phase 2,8 straight edge-ramps,6,2,0,0.953027738523782,3.447970203481945,0.0,3.7774346479949443,0.29002570816596573,0.2647299273677172,0.995,11.277494905864753,67.66496943518851,109.00753930412111,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5619,2,Phase 2,8 straight edge-ramps,6,2,0,1.0695908506476717,4.170054553061565,0.0,3.3657729942436254,0.23980501628349715,0.2971085696243532,0.8071292476911476,17.826514177461192,106.95908506476715,1.6888450288078674,0.8071292476911476,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5620,2,Phase 2,8 straight edge-ramps,6,2,0,1.2365250279582507,4.843344851472999,0.0,2.911384661533554,0.20646888269702116,0.34347917443284737,0.601110338168078,20.608750465970843,123.65250279582506,0.4529242961488362,0.601110338168078,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5621,2,Phase 2,8 straight edge-ramps,6,2,0,1.2360729003585558,4.946037091373642,0.0,2.912449580405593,0.20218206647582465,0.34335358343293215,0.5888450746730512,20.60121500597593,123.60729003585558,0.4216640743036049,0.5888450746730512,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5622,2,Phase 2,8 straight edge-ramps,6,2,0,0.805438983868624,4.892334010908117,0.0,4.469612313410447,0.20440141612783702,0.22373305107461777,0.9135950864035131,11.716584338747637,70.29950603248582,4.82991040184651,0.9135950864035131,0.12719017280702616,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5623,2,Phase 2,8 straight edge-ramps,6,2,0,0.977786426346315,3.8821808077964177,0.0,3.6817856159571423,0.2575871783178524,0.2716073406517541,0.9483807679856564,13.089927787441882,78.5395667246513,8.712121877705746,0.9483807679856564,0.19676153597131285,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5624,2,Phase 2,8 straight edge-ramps,6,2,0,1.0461673654789911,4.608660454283375,0.0,3.44113200123742,0.2169827892333837,0.2906020459663864,0.746666419748751,17.436122757983185,104.61673654789911,1.1003490769512176,0.746666419748751,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5625,2,Phase 2,8 straight edge-ramps,6,2,0,1.1079625239629591,3.977122188643053,0.0,3.2492073713139,0.2514380882879508,0.30776736776748864,0.8169744898942848,18.46604206604932,110.79625239629591,1.8233723723881727,0.8169744898942848,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5626,2,Phase 2,8 straight edge-ramps,6,2,0,0.9002595276151,4.383452140905163,0.0,3.998846876452227,0.2281306987860724,0.2500720910041944,0.9122597322635495,13.13599488835081,78.81596933010486,4.742507862007751,0.9122597322635495,0.12451946452709906,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5627,2,Phase 2,8 straight edge-ramps,6,2,0,1.2414675640129742,3.863074120028388,0.0,2.8997938442815228,0.2588611993788645,0.3448521011147151,0.7506441124821631,20.691126066882905,124.14675640129744,1.129844154098484,0.7506441124821631,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5628,2,Phase 2,8 straight edge-ramps,6,2,0,0.9576290975460162,3.605142702763798,0.0,3.759284266972696,0.2773815303436875,0.2660080826516712,0.995,11.331944320961192,67.99166592576715,103.75422428549837,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5629,2,Phase 2,8 straight edge-ramps,6,2,0,0.8926823221092742,3.8838711570745037,0.0,4.0327896171324875,0.25747507050497587,0.24796731169702063,0.995,10.563407478293078,63.38044486975846,103.31510770479062,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5630,2,Phase 2,8 straight edge-ramps,6,2,0,1.1400355235892916,3.6139594791949543,0.0,3.1577963366139223,0.2767048180138312,0.3166765343303588,0.8737774606474982,18.097020399858383,108.58212239915031,3.0243689227460364,0.8737774606474982,0.047554921294996395,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5631,2,Phase 2,8 straight edge-ramps,6,2,0,1.0440250665009914,3.8463569222194933,0.0,3.4481930707518904,0.25998627278275627,0.29000696291694206,0.8964828643001109,15.782775258613862,94.69665155168317,3.8818767566836394,0.8964828643001109,0.09296572860022191,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5632,2,Phase 2,8 straight edge-ramps,6,2,0,1.2022700106928317,4.355370467430014,0.0,2.994335688308011,0.22960159359074517,0.3339638918591199,0.6875042457811602,20.037833511547195,120.22700106928318,0.756269615804313,0.6875042457811602,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5633,2,Phase 2,8 straight edge-ramps,6,2,0,0.8031833577963485,3.4014962904217194,0.0,4.482164583037588,0.2939882671093607,0.22310648827676346,0.995,9.504336400590123,57.02601840354074,131.11152796728388,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5634,2,Phase 2,8 straight edge-ramps,6,2,0,0.7773345942571216,4.353430933655525,0.0,4.631210326410889,0.22970388533540184,0.2159262761825338,0.995,9.198459365375939,55.190756192255634,105.84879707531047,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5635,2,Phase 2,8 straight edge-ramps,6,2,0,1.2215729858392208,3.1472397452749403,0.0,2.9470199830317956,0.3177387428146631,0.3393258293997835,0.9363824244582125,16.842135225005357,101.05281135003214,6.891272084538196,0.9363824244582125,0.17276484891642507,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5636,2,Phase 2,8 straight edge-ramps,6,2,0,0.9729950567627776,3.0031851606394655,0.0,3.699916022160946,0.33297980194703375,0.27027640465632713,0.995,11.513774838359534,69.0826490301572,122.58373177584086,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5637,2,Phase 2,8 straight edge-ramps,6,2,0,0.8580781790626313,3.4660893728829736,0.0,4.195421918236701,0.28850958311217306,0.23835504973961977,0.995,10.153925118907802,60.923550713446815,120.43673314670924,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5638,2,Phase 2,8 straight edge-ramps,6,2,0,1.1215455816035105,3.404719784107855,0.0,3.209856165500614,0.29370992722152367,0.31154043933430847,0.9427666207607444,15.224359905575131,91.3461594334508,7.764777416908231,0.9427666207607444,0.18553324152148878,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5639,2,Phase 2,8 straight edge-ramps,6,2,0,1.2487226353018603,4.6663101207997855,0.0,2.8829460588177396,0.21430208754076643,0.34686739869496125,0.6178213586720668,20.812043921697676,124.87226353018605,0.49937802634013934,0.6178213586720668,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5640,2,Phase 2,8 straight edge-ramps,6,2,0,1.2493715984474951,4.512082689877122,0.0,2.881448565401569,0.22162714398907285,0.34704766623541533,0.638607216101361,20.82285997412492,124.93715984474952,0.5642325948753761,0.638607216101361,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5641,2,Phase 2,8 straight edge-ramps,6,2,0,1.2315874866250796,4.33277724642455,0.0,2.9230566558167004,0.23079884866576275,0.3421076351736332,0.6746381107472892,20.52645811041799,123.15874866250795,0.69943130327591,0.6746381107472892,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5642,2,Phase 2,8 straight edge-ramps,6,2,0,0.8282985067710014,4.412505808498736,0.0,4.346259193480941,0.22662859685622247,0.23008291854750035,0.9849866225920428,10.07800118194836,60.46800709169017,32.31113893703456,0.9849866225920428,0.2699732451840857,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5643,2,Phase 2,8 straight edge-ramps,6,2,0,1.1751636194964972,4.325973308036238,0.0,3.0634032063913215,0.23116185163286337,0.32643433874902694,0.7081419574874687,19.586060324941617,117.5163619496497,0.8590906518066104,0.7081419574874687,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5644,2,Phase 2,8 straight edge-ramps,6,2,0,0.8121052660999509,4.652902291448472,0.0,4.43292286145196,0.21491962163871164,0.22558479613887528,0.9527221041368502,10.754382377852396,64.52629426711438,9.599405717402362,0.9527221041368502,0.20544420827370047,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5645,2,Phase 2,8 straight edge-ramps,6,2,0,0.9284106554225067,4.067790785743867,0.0,3.8775944448436888,0.24583368532733732,0.2578918487284741,0.9532433325807346,12.278437254732324,73.67062352839395,9.71704038443958,0.9532433325807346,0.20648666516146919,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5646,2,Phase 2,8 straight edge-ramps,6,2,0,0.8391637661395219,3.0352857196710232,0.0,4.2899850366054215,0.3294582758780231,0.23310104614986718,0.995,9.930104565984342,59.58062739590605,140.6304218334026,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5647,2,Phase 2,8 straight edge-ramps,6,2,0,0.928010395169951,4.726631846760561,0.0,3.879266890475634,0.21156714388182335,0.2577806653249864,0.8207254163732519,15.466839919499183,92.8010395169951,1.878655064912801,0.8207254163732519,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5648,2,Phase 2,8 straight edge-ramps,6,2,0,0.8739777958131523,3.940847653642169,0.0,4.119097781712574,0.25375251415156597,0.24277160994809782,0.995,10.342070583788967,62.0524235027338,104.00052610549744,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5649,2,Phase 2,8 straight edge-ramps,6,2,0,1.1984022206367286,4.856851841454906,0.0,3.0039997740385256,0.2058946891203588,0.3328895057324246,0.6185075995932904,19.973370343945476,119.84022206367285,0.5013882980982257,0.6185075995932904,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5650,2,Phase 2,8 straight edge-ramps,6,2,0,1.2438704264922376,4.786008043791964,0.0,2.8941921307287113,0.20894239851876598,0.34551956291451047,0.6047194455685948,20.731173774870626,124.38704264922376,0.46256463130954206,0.6047194455685948,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5651,2,Phase 2,8 straight edge-ramps,6,2,0,0.8368973391254606,3.798680407307115,0.0,4.301602874925999,0.263249311017691,0.23247148309040572,0.995,9.903285179651283,59.41971107790769,112.67320231305071,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5652,2,Phase 2,8 straight edge-ramps,6,2,0,0.8148337134462948,4.866145882597992,0.0,4.4180793462435375,0.20550144285154656,0.22634269817952632,0.9079216802856646,12.007343962897675,72.04406377738604,4.47619906667567,0.9079216802856646,0.11584336057132916,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5653,2,Phase 2,8 straight edge-ramps,6,2,0,0.8321867244944113,3.1171681615829985,0.0,4.325952210048956,0.3208039952173025,0.23116297902622535,0.995,9.8475429065172,59.0852574391032,138.08438383423095,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5654,2,Phase 2,8 straight edge-ramps,6,2,0,1.0328442225990526,4.324660422825978,0.0,3.4855207796398844,0.2312320280043036,0.28690117294418127,0.8059640385272718,17.214070376650877,103.28442225990526,1.6738599032594486,0.8059640385272718,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5655,2,Phase 2,8 straight edge-ramps,6,2,0,1.1910402992670543,4.3629824675267255,0.0,3.022567752086456,0.22920101271158144,0.33084452757418176,0.6927755897675839,19.850671654450906,119.10402992670544,0.7810870519936051,0.6927755897675839,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5656,2,Phase 2,8 straight edge-ramps,6,2,0,1.1227503497245699,4.680261089189107,0.0,3.2064118268884463,0.2136632937657882,0.3118750971457139,0.6850925121025636,18.71250582874283,112.27503497245698,0.7452216415569427,0.6850925121025636,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5657,2,Phase 2,8 straight edge-ramps,6,2,0,0.9610284089792036,3.942888431469306,0.0,3.7459870763070264,0.2536211757904986,0.26695233582755656,0.9500616467890001,12.811737309204334,76.87042385522601,9.03731375447726,0.9500616467890001,0.2001232935780002,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5658,2,Phase 2,8 straight edge-ramps,6,2,0,1.2295271453047882,3.481131145023498,0.0,2.927954875780798,0.2872629494092932,0.3415353181402189,0.8410929533541127,20.492119088413137,122.95271453047883,2.225947090182904,0.8410929533541127,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5659,2,Phase 2,8 straight edge-ramps,6,2,0,1.0192711223050948,3.0883580180702,0.0,3.5319356363776437,0.3237966563944108,0.2831308673069708,0.995,12.061374947276954,72.36824968366173,113.79108049110486,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5660,2,Phase 2,8 straight edge-ramps,6,2,0,1.1424184752709112,3.934581494902046,0.0,3.1512095417979844,0.2541566368102119,0.3173384653530309,0.8009008190276246,19.040307921181853,114.24184752709112,1.6108607749825914,0.8009008190276246,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5661,2,Phase 2,8 straight edge-ramps,6,2,0,0.999995995610083,3.906549538806636,0.0,3.600014415861428,0.2559803709299634,0.2777766654472453,0.9215330255254238,14.282175290858127,85.69305174514876,5.411341031182459,0.9215330255254238,0.1430660510508477,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5662,2,Phase 2,8 straight edge-ramps,6,2,0,1.0831200396415581,3.7127725974615604,0.0,3.3237313208528247,0.2693404925159447,0.3008666776782106,0.8952154309491712,16.419542681956756,98.51725609174053,3.824087244280992,0.8952154309491712,0.0904308618983425,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5663,2,Phase 2,8 straight edge-ramps,6,2,0,0.938193832600624,4.272844533078282,0.0,3.837160163397141,0.23403613032453835,0.26060939794461774,0.8980341160769402,14.134386828083471,84.80632096850083,3.95458384025104,0.8980341160769402,0.09606823215388038,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5664,2,Phase 2,8 straight edge-ramps,6,2,0,0.7762754054544424,4.062761359030512,0.0,4.637529380300939,0.24613801098044996,0.21563205707067842,0.995,9.185925631210901,55.11555378726541,113.57648962430173,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5665,2,Phase 2,8 straight edge-ramps,6,2,0,1.0563085202078213,3.2311087435283574,0.0,3.4080952024241227,0.3094912859255873,0.29341903339106146,0.995,12.499650822459218,74.99790493475531,104.95018879212903,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5666,2,Phase 2,8 straight edge-ramps,6,2,0,0.8944271290954823,3.096240727337262,0.0,4.024922638069592,0.3229723035327394,0.24845198030430063,0.995,10.584054360963206,63.50432616577923,129.34388432786133,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5667,2,Phase 2,8 straight edge-ramps,6,2,0,1.0253183933740098,4.781342866463569,0.0,3.5111044757068086,0.20914626453878038,0.28481066482611384,0.7343343854994719,17.08863988956683,102.53183933740098,1.014897977558581,0.7343343854994719,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5668,2,Phase 2,8 straight edge-ramps,6,2,0,1.0757068101020801,4.484341396024643,0.0,3.346636803069393,0.22299818673183477,0.29880744725057784,0.746293938734499,17.92844683503467,107.57068101020802,1.0976376366684524,0.746293938734499,0.0,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5669,2,Phase 2,8 straight edge-ramps,6,2,0,0.9758561903227697,3.926391335286662,0.0,3.689068159530023,0.2546867886073793,0.27107116397854714,0.9395569225044369,13.351113931639118,80.1066835898347,7.302467438813063,0.9395569225044369,0.17911384500887384,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5670,2,Phase 2,8 straight edge-ramps,6,2,0,0.8285337475732419,3.992092734672044,0.0,4.345025185207392,0.25049518296877726,0.2301482632147894,0.995,9.804316012950029,58.82589607770017,108.29658393786076,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5671,2,Phase 2,8 straight edge-ramps,6,2,0,1.1525898828708052,3.2289089350649096,0.0,3.1234006592469172,0.30970213781513706,0.32016385635300143,0.9673238614219787,14.702288191369785,88.2137291482187,14.318023695518754,0.9673238614219787,0.2346477228439574,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5672,2,Phase 2,8 straight edge-ramps,6,2,0,0.8362269263801486,3.527022084831862,0.0,4.305051519428639,0.2835253015002517,0.23228525732781907,0.995,9.895351962165092,59.37211177299055,121.44880748700197,0.995,0.29000000000000004,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
5673,2,Phase 2,8 straight edge-ramps,6,2,0,0.8146622006323747,4.649550293434058,0.0,4.419009495230698,0.21507456353621277,0.2262950557312152,0.9504165384491223,10.85085140411133,65.10510842466797,9.108799267985182,0.9504165384491223,0.20083307689824473,"Khafre/G2; μ=0.2; θr=7.5°; θ0=7.5°; ±25% speed; ±1 min headway; lognormal corner delays (median 2.8 min, σ=0.35); hauling term scaled by S(mu,θ)"
